elasticity,failure_median,metric,mutual_information_proxy,parameter,permutation_importance,rank_correlation,score,sobol_first_order_proxy,stability_std,success_failure_median_delta,success_median
4.866225678997144,2.6752011513479115,miss_distance_m,0.1466262734412606,guidance_gain,0.25323968159723,0.6453679533679534,1.045233908406444,0.3098682297076485,0.048801617757605394,0.5128559657849787,2.1623451855629328
-0.004620330517259734,-7.420255433633221,miss_distance_m,0.11091429867685279,sensor_bias_z_m,0.19784348096903603,-0.5835478875478876,0.8923056671937764,0.2205208768894467,0.11990595284567225,-8.713917031421596,1.2936615977883752
0.001018352660833767,-6.673256611868364,miss_distance_m,0.028129861081853516,sensor_bias_x_m,0.04171291850553138,-0.2715987795987796,0.3414415591861645,0.04473469127141601,0.22289560034212683,-7.959127930685893,1.2858713188175293
-5.5228606910130775,2146.049722477558,miss_distance_m,0.029988242920811266,thrust_n,0.038686949988144925,-0.260005748005748,0.3286809409147042,0.04249200470719801,0.06376452658491656,-63.18893710111388,2209.238659578672
2.0950820733743885,0.2282050836948682,miss_distance_m,0.025866990256356512,drag_cd,0.023289774253574813,0.1798088878088878,0.2289656523188191,0.027759912382993916,0.1388225118815725,0.009977742879144047,0.21822734081572415
-1.5862102258315773e-05,-1.6545074659225874,miss_distance_m,0.022909111422865176,wind_x_mps,0.00816902967360833,-0.12760207960207962,0.15868022069855311,0.014391410259889768,0.16939310950699885,-1.9026700983923883,0.24816263246980091
1.2056567405855024e-06,-0.31695235842904945,miss_distance_m,0.014642236786393486,wind_z_mps,0.006618932519332099,-0.12343267543267544,0.14469384473840102,0.010738545046882758,0.041928133844504174,-0.35757852580514105,0.040626167376091565
1.8064482249939442,42.1894258976485,miss_distance_m,0.01630126449616324,mass_kg,0.0010158191540287076,0.053916593916593925,0.07123367756678586,0.010633727179740439,0.14784865046636467,0.07565423841099772,42.1137716592375
0.1267995401750148,9.861506786893656,miss_distance_m,0.017082953150146706,sensor_noise_m,0.0019620031646522262,0.032631140631140636,0.05167609694593957,0.01471504507475263,0.12035183425202896,0.9845566314593839,8.876950155434272
